Company,Product,TypeName,Inches,Ram,OS,Weight,Price,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model
HP,EliteBook 840,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.19700748129675813,0.15628523206751055,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ProBook 640,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.314214463840399,0.1740084388185654,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 1040,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 7,0.18453865336658354,0.21518987341772153,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ProBook 440,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.23690773067331672,0.14772320675105485,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
HP,Probook 440,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.23690773067331672,0.08607594936708861,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
HP,EliteBook 820,Ultrabook,0.2891566265060242,0.03225806451612903,Windows 10,0.14214463840399005,0.23037974683544304,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
HP,Elitebook 840,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.19700748129675813,0.2389873417721519,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 840,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.21197007481296762,0.2891493670886076,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,Probook 430,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.19950124688279303,0.10565400843881856,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Toshiba,Portege A30-C-1CZ,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.20199501246882795,0.17485232067510548,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ProBook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.33665835411471323,0.10058902953586497,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Tecra Z40-C-12Z,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.1945137157107232,0.22210970464135021,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Toshiba,Portégé Z30-C-16K,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.12718204488778057,0.2389873417721519,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,Spectre 13-V100nv,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.10473815461346637,0.16455696202531644,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 440,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.23690773067331672,0.17070548523206752,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
Dell,Latitude E5570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3491271820448878,0.14724725738396624,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,Elitebook 820,Ultrabook,0.2891566265060242,0.03225806451612903,Windows 10,0.14214463840399005,0.23375527426160336,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 650,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.4039900249376559,0.17130801687763714,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
HP,ProBook 640,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.314214463840399,0.14953586497890295,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
HP,Probook 470,Notebook,0.8674698795180725,0.0967741935483871,Windows 10,0.4837905236907731,0.1529113924050633,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
HP,ProBook 440,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.23690773067331672,0.1348523206751055,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,Probook 640,Notebook,0.4698795180722893,0.0967741935483871,Windows 7,0.314214463840399,0.17232067510548524,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 850,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.28678304239401503,0.17805738396624474,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 820,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.14214463840399005,0.19831223628691982,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ProBook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.33665835411471323,0.09586497890295359,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Toshiba,Tecra Z40-C-136,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1945137157107232,0.26177215189873415,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude E5570,Notebook,0.6626506024096387,0.0967741935483871,Windows 7,0.3491271820448878,0.1500337552742616,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ProBook 440,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.23690773067331672,0.1411831223628692,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Yoga 500-15ISK,2 in 1 Convertible,0.6626506024096387,0.03225806451612903,Windows 10,0.27680798004987534,0.11358649789029536,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,0.4698795180722893,0.0,Windows 10,0.18952618453865339,0.006210970464135023,Standard,0.0,0.0,No,No,No,Intel,0.19999999999999996,Atom X5-Z8350,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics 400
Lenovo,Thinkpad L560,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.14778059071729957,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 840,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.21197007481296762,0.13940928270042194,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,EliteBook 1040,Notebook,0.4698795180722893,0.0967741935483871,Windows 7,0.18453865336658354,0.21856540084388185,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Inspiron 5578,2 in 1 Convertible,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.15527426160337554,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.33665835411471323,0.1358649789029536,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 650,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4039900249376559,0.08964556962025316,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i3 6100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,250 G5,Notebook,0.6626506024096387,0.03225806451612903,No OS,0.31670822942643395,0.05485232067510549,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Dell,Inspiron 7378,2 in 1 Convertible,0.385542168674699,0.16129032258064516,Windows 10,0.2269326683291771,0.189873417721519,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 450,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.33665835411471323,0.1512236286919831,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,XPS 13,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1496259351620948,0.21670886075949367,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Inspiron 5368,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.23192019950124693,0.10531814345991561,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude 3570,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3416458852867831,0.05197974683544304,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i3 6100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,ProBook 650,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4039900249376559,0.1729957805907173,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,EliteBook 820,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 7,0.14214463840399005,0.1729957805907173,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ProBook 430,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.19950124688279303,0.15459915611814345,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,ThinkPad Yoga,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.15211970074812972,0.2598295358649789,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.061772151898734175,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,Probook 650,Notebook,0.6626506024096387,0.03225806451612903,Windows 7,0.4039900249376559,0.12928270042194093,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,Yoga 900S-12ISK,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.0748129675810474,0.20675105485232068,Standard,0.4826192400970089,0.4827586206896552,Yes,Yes,No,Intel,0.11111111111111108,Core M 6Y75,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 515
Dell,Vostro 3568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.37157107231920206,0.09721518987341772,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,EliteBook 840,Notebook,0.4698795180722893,0.03225806451612903,Windows 7,0.21197007481296762,0.14463966244725737,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
HP,ZBook 15u,Workstation,0.6626506024096387,0.0967741935483871,Windows 7,0.30174563591022446,0.2229535864978903,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,AMD,FirePro W4190M
Lenovo,ThinkPad T460,Notebook,0.4698795180722893,0.0967741935483871,Windows 7,0.2518703241895262,0.1729957805907173,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.08431372549019608,0.0,SSD,No,Intel,HD Graphics 520
Acer,Aspire ES1-523,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4264339152119701,0.035949367088607596,Standard,0.0,0.0,No,No,No,AMD,0.48148148148148157,A8-Series 7410,0.2411764705882353,0.0,HDD,No,AMD,Radeon R5
Dell,Inspiron 3552,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.3765586034912719,0.03704472573839663,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Pentium Quad Core N3700,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics
Dell,Inspiron 5370,Ultrabook,0.385542168674699,0.03225806451612903,Windows 10,0.1770573566084788,0.10875105485232067,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,AMD,Radeon 530
HP,Elitebook 820,Netbook,0.2891566265060242,0.03225806451612903,Windows 7,0.4264339152119701,0.24050632911392406,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
MSI,GS70 Stealth,Gaming,0.8674698795180725,0.0967741935483871,Windows 10,0.4763092269326684,0.24050632911392406,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i7 6700HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GTX 965M
Dell,Latitude E5270,Ultrabook,0.2891566265060242,0.03225806451612903,Windows 7,0.20199501246882795,0.16221940928270043,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i3 6100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Dell,Latitude E5270,Ultrabook,0.2891566265060242,0.03225806451612903,Windows 7,0.20199501246882795,0.16758987341772152,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i3 6100U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Acer,Chromebook 15,Notebook,0.6626506024096387,0.03225806451612903,Chrome OS,0.3765586034912719,0.00590717299578059,Standard,0.0,0.0,No,No,No,Intel,0.2222222222222222,Celeron Dual Core 3205U,0.00392156862745098,0.0,SSD,No,Intel,HD Graphics
Dell,Latitude E5270,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 7,0.20199501246882795,0.20913080168776368,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,Yoga 500-15ISK,2 in 1 Convertible,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.11696202531645569,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Vostro 3559,Notebook,0.6626506024096387,0.03225806451612903,Windows 7,0.38653366583541154,0.10044725738396625,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,AMD,Radeon R5 M315
Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.043037974683544304,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
HP,Spectre Pro,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1172069825436409,0.3029535864978903,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 520
Dell,XPS 13,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1346633416458853,0.20337552742616033,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i7 7560U,0.12156862745098039,0.0,SSD,No,Intel,Iris Plus Graphics 640
Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.16458852867830429,0.0037130801687763715,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.19999999999999996,Atom X5-Z8350,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics 400
HP,Spectre Pro,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.1172069825436409,0.25586497890295357,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 1040,Notebook,0.4698795180722893,0.0967741935483871,Windows 7,0.18453865336658354,0.2259915611814346,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude E5570,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.3491271820448878,0.05900928270042194,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,ThinkPad Yoga,2 in 1 Convertible,0.4698795180722893,0.0967741935483871,Windows 10,0.27680798004987534,0.2523206751054852,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 820,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 7,0.14214463840399005,0.290464135021097,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i5 6300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad P40,2 in 1 Convertible,0.4698795180722893,0.0967741935483871,Windows 7,0.27680798004987534,0.3166886075949367,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6296296296296297,Core i7 6600U,0.24705882352941178,0.0,SSD,No,Nvidia,Quadro M500M
HP,250 G6,Ultrabook,0.6626506024096387,0.0967741935483871,Windows 10,0.28678304239401503,0.09755274261603375,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,Spectre Pro,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.19700748129675813,0.24556962025316456,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5555555555555555,Core i5 6300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,Spectre Pro,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.19700748129675813,0.2742616033755274,Standard,0.4826192400970089,0.4827586206896552,Yes,No,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ZBook Studio,Workstation,0.6626506024096387,0.0967741935483871,Windows 7,0.3266832917705736,0.2911392405063291,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i7 6700HQ,0.12156862745098039,0.0,SSD,No,Nvidia,Quadro M1000M
Dell,Vostro 5568,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.37157107231920206,0.1410801687763713,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 940MX
HP,EliteBook 850,Notebook,0.6626506024096387,0.0967741935483871,Windows 7,0.2967581047381546,0.2371308016877637,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.2917705735660848,0.020759493670886076,Standard,0.0,0.0,No,No,No,AMD,0.3333333333333333,E-Series 7110,0.2411764705882353,0.0,HDD,No,AMD,Radeon R2 Graphics
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3042394014962594,0.051458227848101265,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,AMD,0.5925925925925926,A6-Series A6-9220,0.12156862745098039,0.0,SSD,No,AMD,Radeon 520
HP,Spectre Pro,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.19700748129675813,0.3151054852320675,Standard,0.4826192400970089,0.4827586206896552,Yes,No,No,Intel,0.6296296296296297,Core i7 6600U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad T460,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 7,0.2518703241895262,0.22362869198312235,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,250 G4,Notebook,0.6626506024096387,0.03225806451612903,No OS,0.3516209476309227,0.051137552742616034,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,ThinkPad T570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.314214463840399,0.2052320675105485,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,Stream 14-AX000nv,Notebook,0.4698795180722893,0.0,Windows 10,0.18703241895261846,0.012658227848101266,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3060,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics 400
HP,250 G5,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.31670822942643395,0.08523206751054853,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.03291139240506329,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3050,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,0.6626506024096387,0.03225806451612903,No OS,0.3516209476309227,0.03780590717299578,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.3266832917705736,0.10042194092827005,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.34413965087281795,0.08033755274261603,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i3 6100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,ThinkPad X1,2 in 1 Convertible,0.4698795180722893,0.0967741935483871,Windows 10,0.1670822942643392,0.2469198312236287,Standard,0.4826192400970089,0.4827586206896552,Yes,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,IdeaPad 310-15IKB,Ultrabook,0.6626506024096387,0.06451612903225806,Windows 10,0.21197007481296762,0.11088607594936709,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 920M
Dell,Vostro 5568,Notebook,0.6626506024096387,0.0967741935483871,Linux,0.32169576059850374,0.12168945147679325,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GT 940MX
Acer,Aspire 3,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.026835443037974683,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Celeron Dual Core N3350,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 500
Acer,Aspire E5-576G,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.38403990024937656,0.08725738396624473,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 940MX
